region,hazard,rp,dk_tot,dw_tot,res_tot,dk_lim,dw_lim,res_lim,dk_sub,dw_sub,res_sub,ratio_dw_lim_tot,avg_reco_t,sub_avg_reco_t,non_sub_avg_reco_t,pct_subs
III - Central Luzon,EQ,500,0.0,6.800570356194905,0.0,,,,0.0,6.800570356194905,0.0,,,,,
III - Central Luzon,EQ,1000,0.0,9.81217765348626,0.0,,,,0.0,9.81217765348626,0.0,,,,,
III - Central Luzon,EQ,2000,0.0,29.670024192534456,0.0,,,,0.0,29.670024192534456,0.0,,,,,
III - Central Luzon,HU,1,0.0,0.8182776759077492,0.0,,,,0.0,0.8182776759077492,0.0,,,,,
III - Central Luzon,HU,10,0.0,2.8916434262144053,0.0,,,,0.0,2.8916434262144053,0.0,,,,,
III - Central Luzon,HU,25,0.0,10.124075127138719,0.0,,,,0.0,10.124075127138719,0.0,,,,,
III - Central Luzon,HU,30,0.0,11.649238915674255,0.0,,,,0.0,11.649238915674255,0.0,,,,,
III - Central Luzon,HU,50,0.0,14.741592371228299,0.0,,,,0.0,14.741592371228299,0.0,,,,,
III - Central Luzon,HU,100,0.0,11.256129611959443,0.0,,,,0.0,11.256129611959443,0.0,,,,,
III - Central Luzon,HU,200,0.0,3.6640671925044055,0.0,,,,0.0,3.6640671925044055,0.0,,,,,
III - Central Luzon,HU,250,0.0,4.3802652143105885,0.0,,,,0.0,4.3802652143105885,0.0,,,,,
III - Central Luzon,HU,500,0.0,6.538176312276137,0.0,,,,0.0,6.538176312276137,0.0,,,,,
III - Central Luzon,HU,1000,0.0,8.858253627647592,0.0,,,,0.0,8.858253627647592,0.0,,,,,
III - Central Luzon,HU,2000,0.0,2.1676020237581492e-07,0.0,,,,0.0,2.1676020237581492e-07,0.0,,,,,
III - Central Luzon,PF,1,0.0,0.3162927078501344,0.0,,,,0.0,0.3162927078501344,0.0,,,,,
III - Central Luzon,PF,10,0.0,1.3339051283006464,0.0,,,,0.0,1.3339051283006464,0.0,,,,,
III - Central Luzon,PF,25,0.0,3.1229145809203813,0.0,,,,0.0,3.1229145809203813,0.0,,,,,
III - Central Luzon,PF,30,0.0,3.6981274515629177,0.0,,,,0.0,3.6981274515629177,0.0,,,,,
