Region,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_net_t0,dc_pre_reco,dc_t,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,help_fee,hh_reco_rate,integ,intermed_sf_num,k,optimal_hh_reco_rate,pc_fee,pcsoc,pcwgt,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,sub_savings_q1,sub_savings_q3,t_exhaust_sav,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
Bucharest-Ilfov,EQ,10000,842711806011,a,helped,50678,33018.31895919625,15800.657894736842,0.011006583088049176,30925.887040432637,30925.887040432637,0.0,30905.25,30924.89,0.0,30905.25,0.0,30905.25,0.0,30905.25,153253.0,153253.0,153253.0,0.0,0.08723134895245699,2706554.510695982,,0.0,20.402906549943946,362027745.085685,161318.9886006373,0.0050000000000000044,,546.0,2362.288145,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.6667388642121687e-07,1051343.9260979826,2483577292.93902
Bucharest-Ilfov,EQ,10000,842712133711,a,helped,51210,46345.14635972157,15800.657894736842,0.009290259961433794,42258.829870926675,42258.829870926675,0.0,42179.27,42257.83,0.0,42179.27,0.0,42179.27,0.0,42179.27,208424.0,208424.0,208424.0,0.0,0.08723134895245699,1813425.2327481452,,0.0,16.19569413289074,168576132.73119596,219393.82449686673,0.0050000000000000044,,2184.0,808.8134414999998,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.0022904976202568e-07,1051343.9260979826,850341099.0674307
Bucharest-Ilfov,EQ,10000,842712203011,a,helped,51350,20483.827300807436,15800.657894736842,0.013974119179219409,18067.003565099236,18067.003565099236,0.0,18026.72,18066.0,0.0,18026.72,0.0,18026.72,0.0,18026.72,88996.0,88996.0,88996.0,0.0,0.08723134895245699,2202934.7281506406,,0.0,13.079916304838624,214185741.41187996,96339.69999230061,0.015,,1092.0,2406.6895299999996,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.411012740443426e-07,1051343.9260979826,2530258419.369108
Bucharest-Ilfov,EQ,10000,842712611911,a,helped,51561,77934.66316096678,15800.657894736842,0.007164149900474802,70884.97391224006,70884.97391224006,0.0,70883.97,70883.97,0.0,70883.97,0.0,70883.97,0.0,70883.97,352139.0,352139.0,352139.0,0.0,0.08723134895245699,1382518.2565100149,,0.0,16.01157260999027,124176911.997313,387165.5726415296,0.015,,0.0,352.63606699999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.596253842579596e-08,1051343.9260979826,370741787.1635312
Bucharest-Ilfov,EQ,10000,842713480211,a,helped,52722,157012.3680482944,15800.657894736842,0.0050473458468309265,147982.65584994186,147982.65584994186,0.0,147929.28,0.0,0.0,147929.28,0.0,147929.28,0.0,147929.28,734143.0,734143.0,734143.0,0.0,0.08723134895245699,1310841.285359213,,0.0,21.54838993321511,880867337.01114,772782.482992493,0.0050000000000000044,,1456.0,1199.85798,24017.0,0.0,-1.3642420526593924e-12,11000.0,0.0,0.10278007331493164,1.0,1.0,10.0,9.942196531791929,10.019267822736055,-1.0,3.0,1.607308363529186e-08,1051343.9260979826,1261463399.4531946
Bucharest-Ilfov,EQ,10000,843715251111,a,helped,54542,18205.537314401838,15800.657894736842,0.014822731611157536,14682.578778504942,14682.578778504942,0.0,14587.31,14681.58,0.0,14587.31,0.0,14587.31,0.0,14587.31,71129.0,71129.0,71129.0,0.0,0.08723134895245699,1547993.9654017638,,0.0,8.665004582201192,110639475.52092499,77433.1145283059,0.014999999999999986,,2620.8,1555.4763249999999,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.0709404383884164e-07,1051343.9260979826,1635340586.4779613
Bucharest-Ilfov,EQ,10000,843715481611,a,helped,54921,142880.21579510576,15800.657894736842,0.00529107535709329,131284.27368957055,131284.27368957055,0.0,131283.27,131283.27,0.0,131283.27,0.0,131283.27,0.0,131283.27,652192.0,652192.0,652192.0,0.0,0.08723134895245699,1102481.384980191,,0.0,17.288411728359396,395878023.27792,709803.5498428042,0.015000000000000013,,0.0,606.996135,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.8515773256812686e-08,1051343.9260979826,638161699.697201
Bucharest-Ilfov,EQ,10000,843715483811,a,helped,55018,56359.750575905804,15800.657894736842,0.008424525796028846,51154.47782565396,51154.47782565396,0.0,51074.92,51153.48,0.0,51074.92,0.0,51074.92,0.0,51074.92,252616.0,252616.0,252616.0,0.0,0.08723134895245699,1593077.3702755352,,0.0,15.689864123098939,545803620.0344,269144.6005813033,0.0050000000000000044,,2184.0,2160.6059,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.47388491782147e-08,1051343.9260979826,2271539889.656465
Bucharest-Ilfov,EQ,10000,843715673411,a,helped,55117,110056.7334938119,15800.657894736842,0.006028672420828511,104554.85648816818,104554.85648816818,0.0,104553.86,104553.86,0.0,104553.86,0.0,104553.86,0.0,104553.86,519405.0,519405.0,519405.0,0.0,0.08723134895245699,1737641.4956192262,,0.0,23.914773465961776,1368102072.854025,546742.31616528,0.0050000000000000044,,0.0,2633.9794049999996,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.7388930370023572e-08,1051343.9260979826,2769218248.9139276
Bucharest-Ilfov,EQ,10000,843715957511,a,helped,55341,62347.730528773434,15800.657894736842,0.008009763089230005,53870.678389852095,53870.678389852095,0.0,53869.68,53869.68,0.0,53869.68,0.0,53869.68,0.0,53869.68,267615.0,267615.0,267615.0,0.0,0.08723134895245699,1138213.494304904,,0.0,11.790489553335457,94198818.378465,309732.4581132237,0.024999999999999994,,0.0,351.993791,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,6.42346002115787e-08,1051343.9260979826,370066534.1920527
Bucharest-Ilfov,EQ,10000,843715987811,a,helped,55494,66279.10131489328,15800.657894736842,0.007768580852848248,61022.624447468595,61022.624447468595,0.0,60969.25,61021.62,0.0,60969.25,0.0,60969.25,0.0,60969.25,302141.0,302141.0,302141.0,0.0,0.08723134895245699,1639214.6598796856,,0.0,17.50741061849351,243257340.259885,322035.71964383224,0.0050000000000000044,,1456.0,805.111985,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.860505573196875e-08,1051343.9260979826,846449595.25844
Bucharest-Ilfov,EQ,10000,843718176011,a,helped,58057,129891.10526827794,15800.657894736842,0.005549326650854487,123397.51846540744,123397.51846540744,0.0,123396.52,123396.52,0.0,123396.52,0.0,123396.52,0.0,123396.52,613012.0,613012.0,613012.0,0.0,0.08723134895245699,1599482.0166882193,,0.0,23.914805360664424,342188861.4839,645275.9544025492,0.0050000000000000044,,0.0,558.209075,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.1361457504703157e-08,1051343.9260979826,586869720.4940232
Bucharest-Ilfov,EQ,10000,843718197511,a,helped,58098,18046.204225272748,15800.657894736842,0.014888024051482235,16361.8501230469,16361.8501230469,0.0,16334.66,16360.85,0.0,16334.66,0.0,16334.66,0.0,16334.66,80776.0,80776.0,80776.0,0.0,0.08723134895245699,2792799.2329803864,,0.0,15.564330107847631,133935735.28412,86036.79392033989,0.0050000000000000044,,728.0,1658.112995,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.1249738353931377e-07,1051343.9260979826,1743247026.0773845
Bucharest-Ilfov,EQ,10000,843718211111,a,helped,58141,151154.27920069505,15800.657894736842,0.005144222828638431,143597.5155747685,143597.5155747685,0.0,143596.52,143596.52,0.0,143596.52,0.0,143596.52,0.0,143596.52,713362.0,713362.0,713362.0,0.0,0.08723134895245699,1482717.6671197664,,0.0,23.914784322370647,1679161482.2761998,750907.6281382466,0.0050000000000000044,,0.0,2353.8700999999996,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.7016464422446784e-08,1051343.9260979826,2474727032.4586506
Bucharest-Ilfov,EQ,10000,843718446611,a,helped,58533,110147.6572674997,15800.657894736842,0.0060261836578913396,104641.21223066859,104641.21223066859,0.0,104640.21,104640.21,0.0,104640.21,0.0,104640.21,0.0,104640.21,519834.0,519834.0,519834.0,0.0,0.08723134895245699,1736918.5641528014,,0.0,23.914696411278022,415065860.29398,547194.0093333618,0.0050000000000000044,,0.0,798.45847,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.7355024189286287e-08,1051343.9260979826,839454462.6759883
Bucharest-Ilfov,EQ,10000,843718568511,a,helped,58602,209592.28746089325,15800.657894736842,0.00436860065857564,197343.47733436825,197343.47733436825,0.0,197263.92,197342.48,0.0,197263.92,0.0,197263.92,0.0,197263.92,978857.0,978857.0,978857.0,0.0,0.08723134895245699,1135034.1092746146,,0.0,21.557298949909494,2182374974.37806,1030376.6439899905,0.0050000000000000044,,2184.0,2229.51358,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.0421663677368745e-08,1051343.9260979826,2343985560.485968
Bucharest-Ilfov,EQ,10000,843720521211,a,helped,60969,123916.11442593716,15800.657894736842,0.005681540438894027,117721.1884356429,117721.1884356429,0.0,117720.19,117720.19,0.0,117720.19,0.0,117720.19,0.0,117720.19,584813.0,584813.0,584813.0,0.0,0.08723134895245699,1637574.654529253,,0.0,23.91458144768752,94747091.8957835,615593.260500032,0.0050000000000000044,,0.0,162.0126295,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.2924945900760145e-08,1051343.9260979826,170330993.97598782
Bucharest-Ilfov,EQ,10000,843721822711,a,helped,62985,69192.99177641167,15800.657894736842,0.007603244231373015,63584.79359168115,63584.79359168115,0.0,63583.79,63583.79,0.0,63583.79,0.0,63583.79,0.0,63583.79,315873.0,315873.0,315873.0,0.0,0.08723134895245699,1585618.08432536,,0.0,17.30323984749043,894519677.89053,343738.500910238,0.015000000000000013,,0.0,2831.89661,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.494230005216373e-08,1051343.9260979826,2977297300.2609673
Bucharest-Ilfov,EQ,10000,843722947311,a,helped,64245,259262.64611548284,15800.657894736842,0.003927896368121152,246300.46051913424,246300.46051913424,0.0,246299.46,246299.46,0.0,246299.46,0.0,246299.46,0.0,246299.46,1223572.0,1223572.0,1223572.0,0.0,0.08723134895245699,1132137.6262691426,,0.0,23.91481258415623,331111735.375428,1287970.8049874885,0.0050000000000000044,,0.0,270.610749,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.57512975157161e-09,1051343.9260979826,284504967.2979757
Bucharest-Ilfov,EQ,10000,843723490713,a,helped,65029,57290.63683032847,15800.657894736842,0.00835580258534527,54427.05897789668,54427.05897789668,0.0,54426.06,54426.06,0.0,54426.06,0.0,54426.06,0.0,54426.06,270379.0,270379.0,270379.0,0.0,0.08723134895245699,2408375.1775350235,,0.0,23.914634633075618,202918247.669368,284609.7142884844,0.0050000000000000044,,0.0,750.495592,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.292467886237462e-08,1051343.9260979826,789028982.2125096
Bucharest-Ilfov,EQ,10000,843725441011,a,helped,67241,96379.20010906222,15800.657894736842,0.006442261313601583,91561.23602569428,91561.23602569428,0.0,91560.24,91560.24,0.0,91560.24,0.0,91560.24,0.0,91560.24,454855.0,454855.0,454855.0,0.0,0.08723134895245699,1856858.008519813,,0.0,23.91487618317941,101248173.7651525,478794.75816669146,0.0050000000000000044,,0.0,222.5943955,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.342142965656258e-08,1051343.9260979826,234023265.6923771
Bucharest-Ilfov,EQ,10000,843725686411,a,helped,67437,41876.89233849281,15800.657894736842,0.009773334721655943,39784.02370412129,39784.02370412129,0.0,39783.02,39783.02,0.0,39783.02,0.0,39783.02,0.0,39783.02,197635.0,197635.0,197635.0,0.0,0.08723134895245699,2816951.918621581,,0.0,23.914672610447777,145246712.1513125,208036.96769938187,0.0050000000000000044,,0.0,734.9240374999999,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.1669126069166782e-07,1051343.9260979826,772657922.9690309
Bucharest-Ilfov,EQ,10000,843725906411,a,helped,67577,68218.80848689958,15800.657894736842,0.007657339996521161,64808.66984902958,64808.66984902958,0.0,64807.67,64807.67,0.0,64807.67,0.0,64807.67,0.0,64807.67,321953.0,321953.0,321953.0,0.0,0.08723134895245699,2206998.5858163927,,0.0,23.913982250303047,57423354.0497195,338898.93125221884,0.0050000000000000044,,0.0,178.3594315,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.612337833481539e-08,1051343.9260979826,187517104.96981418
Bucharest-Ilfov,EQ,10000,843727107011,a,helped,69074,78956.47318907722,15800.657894736842,0.007117641751499045,74419.48008101316,74419.48008101316,0.0,74392.29,74418.48,0.0,74392.29,0.0,74392.29,0.0,74392.29,369196.0,369196.0,369196.0,0.0,0.08723134895245699,1870202.42669364,,0.0,21.80119349911471,1431940828.05278,388628.1981381753,0.0050000000000000044,,728.0,3878.5383049999996,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.5073199599825174e-08,1051343.9260979826,4077677689.1001143
Bucharest-Ilfov,EQ,10000,843727171411,a,helped,69369,76635.752108284,15800.657894736842,0.007224607933516082,70692.33417896993,70692.33417896993,0.0,70691.33,70691.33,0.0,70691.33,0.0,70691.33,0.0,70691.33,351182.0,351182.0,351182.0,0.0,0.08723134895245699,1553637.8173245564,,0.0,17.842811142612806,956545730.05485,380712.8130975041,0.015000000000000013,,0.0,2723.789175,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.7136015076278825e-08,1051343.9260979826,2863639205.1076846
Bucharest-Ilfov,EQ,10000,843727849411,a,helped,70153,111706.35053071904,15800.657894736842,0.005983992821733884,101272.93568227858,101272.93568227858,0.0,101271.94,101271.94,0.0,101271.94,0.0,101271.94,0.0,101271.94,503101.0,503101.0,503101.0,0.0,0.08723134895245699,1128576.614008196,,0.0,15.648321538081557,265983397.34262252,554937.3207861923,0.014999999999999986,,0.0,528.6878725,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.67844790976691e-08,1051343.9260979826,555832783.5545397
Bucharest-Ilfov,EQ,10000,843727850311,a,helped,70194,149444.04631466273,15800.657894736842,0.005173574254085533,140679.05350695286,140679.05350695286,0.0,140625.68,140678.05,0.0,140625.68,0.0,140625.68,0.0,140625.68,697860.0,697860.0,697860.0,0.0,0.08723134895245699,1341171.33516369,,0.0,21.509056207196515,895446654.5385001,735184.4040493044,0.0050000000000000044,,1456.0,1283.132225,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.730940235381571e-08,1051343.9260979826,1349013271.13434
Bucharest-Ilfov,EQ,10000,843728470111,a,helped,71133,57152.08631804231,15800.657894736842,0.00836592470000177,49671.856868136485,49671.856868136485,0.0,49670.86,49670.86,0.0,49670.86,0.0,49670.86,0.0,49670.86,246756.0,246756.0,246756.0,0.0,0.08723134895245699,1225019.5698173027,,0.0,12.149456596715815,41174970.7845,283921.41993712174,0.014999999999999986,,0.0,166.865125,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.319002016345233e-08,1051343.9260979826,175432635.64633062
Bucharest-Ilfov,EQ,10000,843728511011,a,helped,71161,181847.54737558909,15800.657894736842,0.004690037029848019,172756.16611065782,172756.16611065782,0.0,172755.17,172755.17,0.0,172755.17,0.0,172755.17,0.0,172755.17,858217.0,858217.0,858217.0,0.0,0.08723134895245699,1351813.0531470515,,0.0,23.914876502776753,129760922.6808305,903386.3361635688,0.0050000000000000044,,0.0,151.1982665,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.2895519069501627e-08,1051343.9260979826,158961379.12131906
Bucharest-Ilfov,EQ,10000,843728883211,a,helped,71553,139866.7421528817,15800.657894736842,0.005347770559858351,132874.3063469382,132874.3063469382,0.0,132873.31,132873.31,0.0,132873.31,0.0,132873.31,0.0,132873.31,660091.0,660091.0,660091.0,0.0,0.08723134895245699,1541378.6143746653,,0.0,23.91466720049635,117733455.4982665,694833.1477006649,0.0050000000000000044,,0.0,178.3594315,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.911737728906618e-08,1051343.9260979826,187517104.96981418
Bucharest-Ilfov,EQ,10000,843729579311,a,helped,72673,69673.58886590428,15800.657894736842,0.007576975882945027,66190.76431991023,66190.76431991023,0.0,66189.76,66189.76,0.0,66189.76,0.0,66189.76,0.0,66189.76,328819.0,328819.0,328819.0,0.0,0.08723134895245699,2183857.381260569,,0.0,23.914215941671486,210450716.65085998,346126.0219415274,0.005000000000000018,,0.0,640.0199399999999,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.4374806912328606e-08,1051343.9260979826,672881076.5005951
Bucharest-Ilfov,EQ,10000,843729812611,a,helped,72938,94664.63751952097,15800.657894736842,0.006500340516906424,89342.31601230735,89342.31601230735,0.0,89315.13,89341.32,0.0,89315.13,0.0,89315.13,0.0,89315.13,443330.0,443330.0,443330.0,0.0,0.08723134895245699,1733149.316250611,,0.0,22.122166217029896,674806648.7776499,466663.5702239236,0.0050000000000000044,,728.0,1522.1317049999998,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.4333520347373526e-08,1051343.9260979826,1600283922.772916
Bucharest-Ilfov,EQ,10000,843729813711,a,helped,72981,147608.25202687105,15800.657894736842,0.005205646546236784,140228.83643550434,140228.83643550434,0.0,140227.84,140227.84,0.0,140227.84,0.0,140227.84,0.0,140227.84,696627.0,696627.0,696627.0,0.0,0.08723134895245699,1500427.6645649145,,0.0,23.91487771310671,116242751.433375,733291.5945830569,0.005000000000000018,,0.0,166.865125,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.763331817413952e-08,1051343.9260979826,175432635.64633062
Bucharest-Ilfov,EQ,10000,843730299711,a,helped,73709,62780.70087966767,15800.657894736842,0.007982095431118566,59642.62375222199,59642.62375222199,0.0,59641.62,59641.62,0.0,59641.62,0.0,59641.62,0.0,59641.62,296289.0,296289.0,296289.0,0.0,0.08723134895245699,2300663.9957914706,,0.0,23.914651629967288,336734618.8169249,311883.3779612321,0.0050000000000000044,,0.0,1136.5073249999998,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,6.357125135013959e-08,1051343.9260979826,1194860073.1046157
Bucharest-Ilfov,EQ,10000,843730718111,a,helped,74297,94041.16021423324,15800.657894736842,0.006521853009855408,88331.65203344128,88331.65203344128,0.0,88330.65,88330.65,0.0,88330.65,0.0,88330.65,0.0,88330.65,438811.0,438811.0,438811.0,0.0,0.08723134895245699,1655635.4743782913,,0.0,21.063061474647224,121100490.54159498,467179.7909874457,0.0050000000000000044,,0.0,275.97414499999996,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.467552396736763e-08,1051343.9260979826,290143741.1058339
Bucharest-Ilfov,EQ,10000,843731868213,a,helped,76018,66470.46952641505,15800.657894736842,0.007757389936046006,62262.82584053505,62262.82584053505,0.0,62222.55,62261.83,0.0,62222.55,0.0,62222.55,0.0,62222.55,308553.0,308553.0,308553.0,0.0,0.08723134895245699,1909332.8501876893,,0.0,20.421789754788943,699780580.995405,324793.1756218173,0.0050000000000000044,,1092.0,2267.942885,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.8352152401776375e-08,1051343.9260979826,2384387976.8818855
Bucharest-Ilfov,EQ,10000,844732571511,a,helped,77041,62347.730528773434,15800.657894736842,0.008009763089230005,59231.1758788634,59231.1758788634,0.0,59230.18,59230.18,0.0,59230.18,0.0,59230.18,0.0,59230.18,294245.0,294245.0,294245.0,0.0,0.08723134895245699,2308582.086085455,,0.0,23.914066302324503,300767315.587375,309732.4581132237,0.0050000000000000044,,0.0,1022.166275,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,6.42346002115787e-08,1051343.9260979826,1074648304.6834502
