region,hazard,rp,hhid,affected_cat,index,province,pcwgt,ispoor,pcinc,hhwgt,hhsize,hhsize_ae,pcwgt_ae,pcexp,pcinc_ae,pcsoc,axfin,has_ew,c,v,social,pov_line,quintile,c_5,gamma_SP,k,ew_expansion,protection,hh_share,optimal_hh_reco_rate,fa,v_with_ew,dk_private,dk_public,dk_other,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0
III - Central Luzon,HU,1000,377614012108,a,485296,Aurora,3288.9099749999996,0,56829.82520875371,687.3570055000001,4.7848642680342905,4.7848642680342905,3288.9099749999996,56829.82520875371,43480.246,56261.526956666174,0,1.0,609.610279928575,0.19223674412654868,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.700250954192671e-07,1803.7898765863363,0,1,0.9698313083146486,0.5850000000000003,0.95,0.19223674412654868,336,10,0.0,346.0,1.4691240372755656,1.2202769593736433,0.027008518314149476,1633.0953107852674,3.379608023634962,1636.4749188089024
III - Central Luzon,HU,1000,377614012108,na,485296,Aurora,173.10052500000015,0,56829.82520875371,36.17668450000004,4.7848642680342905,4.7848642680342905,173.10052500000015,56829.82520875371,43480.246,56261.526956666174,0,1.0,609.610279928575,0.0,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.700250954192671e-07,1803.7898765863363,0,1,0.9698313083146486,0.5850000000000003,0.95,0.0,0,0,0.0,0.0,1.4691240372755656,1.509904315637065,0.027008518314149476,1519.5404811911328,0.0,1519.5404811911328
III - Central Luzon,HU,1000,3491217014204,a,498100,Nueva Ecija,2777.30201,0,75759.72940326715,644.927659,4.30637757776799,4.30637757776799,2777.30201,75759.72940326715,162516.03,75002.13210923447,0,1.0,812.6702779603994,0.16300547868103787,9.747711529783043e-09,22302.6775,5.0,19393.96761265777,2.2666012385947365e-07,2404.6287745661425,0,1,0.9698313083146486,0.6750000000000004,0.95,0.16300547868103787,380,11,0.0,391.0,1.958486395391697,1.6855548510796117,0.027008518314149476,2154.1215635706462,3.7175688259984585,2157.839132396645
III - Central Luzon,HU,1000,3491217014204,na,498100,Nueva Ecija,146.17379000000014,0,75759.72940326715,33.94356100000003,4.30637757776799,4.30637757776799,146.17379000000014,75759.72940326715,162516.03,75002.13210923447,0,1.0,812.6702779603994,0.0,9.747711529783043e-09,22302.6775,5.0,19393.96761265777,2.2666012385947365e-07,2404.6287745661425,0,1,0.9698313083146486,0.6750000000000004,0.95,0.0,0,0,0.0,0.0,1.9584863953916969,2.0128505051229584,0.027008518314149476,2025.6964586725178,0.0,2025.6964586725178
IVA - CALABARZON,EQ,200,41212101351,a,528094,Cavite,1986.2941619830926,1,41988.072254764906,339.18564691853425,5.8560678496521446,5.8560678496521446,1986.2941619830926,41988.072254764906,21843.107000000004,41568.19153221725,0,1.0,450.40364609366713,0.18123683207045405,9.747711529783036e-09,22302.6775,3.0,18706.749759507387,1.256211147115728e-07,1332.7097064316577,0,1,0.9806867361287456,0.6150000000000003,0.457082492985615,0.18123683207045405,236,4,0.0,240.0,0.3150295511430922,0.26150120515828,0.012250451586567977,588.9878672643974,1.3518432094539847,590.3397104738514
IVA - CALABARZON,EQ,200,41212101351,na,528094,Cavite,2359.2981380169076,1,41988.072254764906,402.8809430814658,5.8560678496521446,5.8560678496521446,2359.2981380169076,41988.072254764906,21843.107000000004,41568.19153221725,0,1.0,450.40364609366713,0.0,9.747711529783036e-09,22302.6775,3.0,18706.749759507387,1.256211147115728e-07,1332.7097064316577,0,1,0.9806867361287456,0.6150000000000003,0.457082492985615,0.0,0,0,0.0,0.0,0.3150295511430923,0.318936669370396,0.012250451586567977,509.2291179066124,0.0,509.2291179066124
IVA - CALABARZON,EQ,200,41214140873,a,530250,Cavite,1666.004666419753,0,193823.77389245946,341.3904346025246,4.880056666963899,4.880056666963899,1666.004666419753,193823.77389245946,266607.69,191885.53615353483,0,1.0,2079.136520750637,0.11699848368310282,9.747711529783051e-09,22302.6775,5.0,18706.749759507387,5.798875067719148e-07,6152.0048654861,0,1,0.9806867361287456,0.8450000000000005,0.457082492985615,0.11699848368310282,705,13,0.0,718.0,1.454227670175366,1.3004357999170455,0.012250451586567977,2588.9468364777827,4.393490430725451,2593.340326908508
IVA - CALABARZON,EQ,200,41214140873,na,530250,Cavite,1978.861833580247,0,193823.77389245946,405.49976539747547,4.880056666963899,4.880056666963899,1978.861833580247,193823.77389245946,266607.69,191885.53615353483,0,1.0,2079.136520750637,0.0,9.747711529783051e-09,22302.6775,5.0,18706.749759507387,5.798875067719148e-07,6152.0048654861,0,1,0.9806867361287456,0.8450000000000005,0.457082492985615,0.0,0,0,0.0,0.0,1.4542276701753662,1.4722635636849586,0.012250451586567977,2350.6844708115177,0.0,2350.6844708115177
IVA - CALABARZON,EQ,200,411010110327,a,543846,Batangas,840.3552592956636,0,605763.1347631047,287.0032537643749,2.928033909976442,2.928033909976442,840.3552592956636,605763.1347631047,768632.88,599705.5034154736,0,1.0,6497.986449841659,0.1494220841945261,9.747711529783058e-09,22302.6775,5.0,18706.749759507387,1.812339461035448e-06,19227.041541676208,0,1,0.9806867361287456,0.7150000000000004,0.457082492985615,0.1494220841945261,2817,55,0.0,2872.0,4.544940460366082,3.9139975131442233,0.012250451586567977,8298.698816047605,18.58784412999229,8317.286660177597
IVA - CALABARZON,EQ,200,411010110327,na,543846,Batangas,998.1646407043364,0,605763.1347631047,340.89927623562505,2.928033909976442,2.928033909976442,998.1646407043364,605763.1347631047,768632.88,599705.5034154736,0,1.0,6497.986449841659,0.0,9.747711529783058e-09,22302.6775,5.0,18706.749759507387,1.812339461035448e-06,19227.041541676208,0,1,0.9806867361287456,0.7150000000000004,0.457082492985615,0.0,0,0,0.0,0.0,4.544940460366083,4.601308568215877,0.012250451586567977,7346.663235789636,0.0,7346.663235789636
IVA - CALABARZON,EQ,200,411051120251,a,550402,Batangas,1053.982909623835,0,62874.267492151965,359.96264702411554,2.928034112253941,2.928034112253941,1053.982909623835,62874.267492151965,88704.609,62245.52481723044,0,1.0,674.448666090406,0.14571258152376965,9.747711529783043e-09,22302.6775,4.0,18706.749759507387,1.8810903061026853e-07,1995.6416684993756,0,1,0.9806867361287456,0.7150000000000004,0.457082492985615,0.14571258152376965,285,5,0.0,290.0,0.4717352143799739,0.40818467087412347,0.012250451586567977,858.8546169275935,1.689804011817481,860.544420939411
IVA - CALABARZON,EQ,200,411051120251,na,550402,Batangas,1251.909190376165,0,62874.267492151965,427.5596329758845,2.928034112253941,2.928034112253941,1251.909190376165,62874.267492151965,88704.609,62245.52481723044,0,1.0,674.448666090406,0.0,9.747711529783043e-09,22302.6775,4.0,18706.749759507387,1.8810903061026853e-07,1995.6416684993756,0,1,0.9806867361287456,0.7150000000000004,0.457082492985615,0.0,0,0,0.0,0.0,0.47173521437997384,0.477585856797097,0.012250451586567977,762.5357882539971,0.0,762.5357882539971
IVA - CALABARZON,EQ,200,413424204110,a,561534,Laguna,300.63242526959675,0,439888.35138621536,308.02146087232967,0.9760112961551224,0.9760112961551224,300.63242526959675,439888.35138621536,415752.09,435489.46787235327,0,1.0,4718.657149495586,0.19012612128898174,9.747711529783056e-09,22302.6775,5.0,18706.749759507387,1.316070542950482e-06,13962.14315536005,0,1,0.9806867361287456,0.5850000000000003,0.457082492985615,0.19012612128898174,2603,51,0.0,2654.0,3.300409436504867,2.706201881271526,0.012250451586567977,6214.654611182695,17.236000920538306,6231.890612103233
IVA - CALABARZON,EQ,200,413424204110,na,561534,Laguna,357.08785473040325,0,439888.35138621536,365.86446912767036,0.9760112961551224,0.9760112961551224,357.08785473040325,439888.35138621536,415752.09,435489.46787235327,0,1.0,4718.657149495586,0.0,9.747711529783056e-09,22302.6775,5.0,18706.749759507387,1.316070542950482e-06,13962.14315536005,0,1,0.9806867361287456,0.5850000000000003,0.457082492985615,0.0,0,0,0.0,0.0,3.300409436504867,3.3413423896838412,0.012250451586567977,5334.9426426305145,0.0,5334.9426426305145
IVA - CALABARZON,EQ,200,413425167221,a,562502,Laguna,748.2056917962902,0,326792.3196009252,766.5953089035833,0.976011310147991,0.976011310147991,748.2056917962902,326792.3196009252,329604.59,323524.39640491595,0,1.0,3505.4824944234106,0.17401963751565222,9.747711529783056e-09,22302.6775,5.0,18706.749759507387,9.77706602445655e-07,10372.452768894284,0,1,0.9806867361287456,0.6450000000000004,0.457082492985615,0.17401963751565222,1770,34,0.0,1804.0,2.4518686434623462,2.050554426504306,0.012250451586567977,4561.510575415438,11.49066728035887,4573.001242695797
IVA - CALABARZON,EQ,200,413425167221,na,562502,Laguna,888.7104082037097,0,326792.3196009252,910.5533910964167,0.976011310147991,0.976011310147991,888.7104082037097,326792.3196009252,329604.59,323524.39640491595,0,1.0,3505.4824944234106,0.0,9.747711529783056e-09,22302.6775,5.0,18706.749759507387,9.77706602445655e-07,10372.452768894284,0,1,0.9806867361287456,0.6450000000000004,0.457082492985615,0.0,0,0,0.0,0.0,2.4518686434623462,2.4822776658320445,0.012250451586567977,3963.31995523205,0.0,3963.31995523205
IVA - CALABARZON,EQ,200,413454509276,a,566154,Laguna,1355.6012252642022,0,154521.26262254448,347.2298965624872,3.904045241162721,3.904045241162721,1355.6012252642022,154521.26262254448,105663.59,152976.04999631905,0,1.0,1657.5407335185268,0.18316875205138755,9.747711529783055e-09,22302.6775,5.0,18706.749759507387,4.6230113017586657e-07,4904.535395138868,0,1,0.9806867361287456,0.6150000000000003,0.457082492985615,0.18316875205138755,881,17,0.0,898.0,1.1593474382601705,0.958821751258643,0.012250451586567977,2171.769161266549,5.745333640179435,2177.5144949067285
IVA - CALABARZON,EQ,200,413454509276,na,566154,Laguna,1610.1680747357977,0,154521.26262254448,412.43581343751276,3.904045241162721,3.904045241162721,1610.1680747357977,154521.26262254448,105663.59,152976.04999631905,0,1.0,1657.5407335185268,0.0,9.747711529783055e-09,22302.6775,5.0,18706.749759507387,4.6230113017586657e-07,4904.535395138868,0,1,0.9806867361287456,0.6150000000000003,0.457082492985615,0.0,0,0,0.0,0.0,1.1593474382601705,1.1737261131856433,0.012250451586567977,1874.025694384309,0.0,1874.025694384309
IVA - CALABARZON,EQ,200,4134177016289,a,611826,Laguna,2017.9848339280175,0,149095.26527000414,344.5972385276379,5.856067920190742,5.856067920190742,2017.9848339280175,149095.26527000414,129474.55,147604.3126173041,0,1.0,1599.3363707068424,0.18155757565374372,9.74771152978305e-09,22302.6775,5.0,18706.749759507387,4.4606747620593893e-07,4732.31316748028,0,1,0.9806867361287456,0.6150000000000003,0.457082492985615,0.18155757565374372,842,16,0.0,858.0,1.1186370788966022,0.9271790636555967,0.012250451586567977,2092.7824812769923,5.407372837815939,2098.189854114808
IVA - CALABARZON,EQ,200,4134177016289,na,611826,Laguna,2396.9399660719823,0,149095.26527000414,409.3087714723619,5.856067920190742,5.856067920190742,2396.9399660719823,149095.26527000414,129474.55,147604.3126173041,0,1.0,1599.3363707068424,0.0,9.74771152978305e-09,22302.6775,5.0,18706.749759507387,4.4606747620593893e-07,4732.31316748028,0,1,0.9806867361287456,0.6150000000000003,0.457082492985615,0.0,0,0,0.0,0.0,1.1186370788966022,1.1325108482139112,0.012250451586567977,1808.2194856869287,0.0,1808.2194856869287
IVA - CALABARZON,EQ,250,41212101351,a,528095,Cavite,2605.4123091918636,1,41988.072254764906,444.90814930476375,5.8560678496521446,5.8560678496521446,2605.4123091918636,41988.072254764906,21843.107000000004,41568.19153221725,0,1.0,450.40364609366713,0.1598091409107728,9.747711529783036e-09,22302.6775,3.0,18706.749759507387,1.256211147115728e-07,1332.7097064316577,0,1,0.9820782433074516,0.6750000000000004,0.5995528639886128,0.1598091409107728,209,3,0.0,212.0,0.37954602720092384,0.32432898226900236,0.015906726735163617,731.8476712718928,1.0138824070904886,732.8615536789832
IVA - CALABARZON,EQ,250,41212101351,na,528095,Cavite,1740.1799908081368,1,41988.072254764906,297.15844069523627,5.8560678496521446,5.8560678496521446,1740.1799908081368,41988.072254764906,21843.107000000004,41568.19153221725,0,1.0,450.40364609366713,0.0,9.747711529783036e-09,22302.6775,3.0,18706.749759507387,1.256211147115728e-07,1332.7097064316577,0,1,0.9820782433074516,0.6750000000000004,0.5995528639886128,0.0,0,0,0.0,0.0,0.3795460272009238,0.38568094865818736,0.015906726735163617,661.213863577922,0.0,661.213863577922
IVA - CALABARZON,EQ,250,41214140873,a,530251,Cavite,2185.2901489311516,0,193823.77389245946,447.80015849502786,4.880056666963899,4.880056666963899,2185.2901489311516,193823.77389245946,266607.69,191885.53615353483,0,1.0,2079.136520750637,0.15614778742355873,9.747711529783051e-09,22302.6775,5.0,18706.749759507387,5.798875067719148e-07,6152.0048654861,0,1,0.9820782433074516,0.6750000000000004,0.5995528639886128,0.15614778742355873,943,17,0.0,960.0,1.75204622187971,1.5025457924518324,0.015906726735163617,3370.9678246534145,5.745333640179435,3376.713158293594
IVA - CALABARZON,EQ,250,41214140873,na,530251,Cavite,1459.5763510688487,0,193823.77389245946,299.0900415049722,4.880056666963899,4.880056666963899,1459.5763510688487,193823.77389245946,266607.69,191885.53615353483,0,1.0,2079.136520750637,0.0,9.747711529783051e-09,22302.6775,5.0,18706.749759507387,5.798875067719148e-07,6152.0048654861,0,1,0.9820782433074516,0.6750000000000004,0.5995528639886128,0.0,0,0,0.0,0.0,1.7520462218797102,1.7803660176104061,0.015906726735163617,3052.2707880246376,0.0,3052.2707880246376
IVA - CALABARZON,EQ,250,411010110327,a,543847,Batangas,1102.289871545058,0,605763.1347631047,376.4607601671959,2.928033909976442,2.928033909976442,1102.289871545058,605763.1347631047,768632.88,599705.5034154736,0,1.0,6497.986449841659,0.11849723798508685,9.747711529783058e-09,22302.6775,5.0,18706.749759507387,1.812339461035448e-06,19227.041541676208,0,1,0.9820782433074516,0.8450000000000005,0.5995528639886128,0.11849723798508685,2237,40,0.0,2277.0,5.475721529416619,4.905275372453816,0.015906726735163617,10295.36987929081,13.518432094539849,10308.88831138535
IVA - CALABARZON,EQ,250,411010110327,na,543847,Batangas,736.2300284549419,0,605763.1347631047,251.44176983280408,2.928033909976442,2.928033909976442,736.2300284549419,605763.1347631047,768632.88,599705.5034154736,0,1.0,6497.986449841659,0.0,9.747711529783058e-09,22302.6775,5.0,18706.749759507387,1.812339461035448e-06,19227.041541676208,0,1,0.9820782433074516,0.8450000000000005,0.5995528639886128,0.0,0,0,0.0,0.0,5.47572152941662,5.564230219001809,0.015906726735163617,9539.35156440367,0.0,9539.35156440367
IVA - CALABARZON,EQ,250,411051120251,a,550403,Batangas,1382.504212603717,0,62874.267492151965,472.1612384288423,2.928034112253941,2.928034112253941,1382.504212603717,62874.267492151965,88704.609,62245.52481723044,0,1.0,674.448666090406,0.15848763722324624,9.747711529783043e-09,22302.6775,4.0,18706.749759507387,1.8810903061026853e-07,1995.6416684993756,0,1,0.9820782433074516,0.6750000000000004,0.5995528639886128,0.15848763722324624,310,5,0.0,315.0,0.5683442263083743,0.48637109036810167,0.015906726735163617,1094.8904024872138,1.689804011817481,1096.5802064990312
IVA - CALABARZON,EQ,250,411051120251,na,550403,Batangas,923.3878873962832,0,62874.267492151965,315.3610415711577,2.928034112253941,2.928034112253941,923.3878873962832,62874.267492151965,88704.609,62245.52481723044,0,1.0,674.448666090406,0.0,9.747711529783043e-09,22302.6775,4.0,18706.749759507387,1.8810903061026853e-07,1995.6416684993756,0,1,0.9820782433074516,0.6750000000000004,0.5995528639886128,0.0,0,0,0.0,0.0,0.5683442263083742,0.5775308517482588,0.015906726735163617,990.1225537545299,0.0,990.1225537545299
IVA - CALABARZON,EQ,250,413424204110,a,561535,Laguna,394.33807757739237,0,439888.35138621536,404.0302393331299,0.9760112961551224,0.9760112961551224,394.33807757739237,439888.35138621536,415752.09,435489.46787235327,0,1.0,4718.657149495586,0.0813503808455851,9.747711529783056e-09,22302.6775,5.0,18706.749759507387,1.316070542950482e-06,13962.14315536005,0,1,0.9820782433074516,1.1150000000000009,0.5995528639886128,0.0813503808455851,1115,20,0.0,1135.0,3.9763167779548465,3.7121247912118625,0.015906726735163617,7304.038256122637,6.759216047269924,7310.7974721699065
IVA - CALABARZON,EQ,250,413424204110,na,561535,Laguna,263.38220242260763,0,439888.35138621536,269.85569066687015,0.9760112961551224,0.9760112961551224,263.38220242260763,439888.35138621536,415752.09,435489.46787235327,0,1.0,4718.657149495586,0.0,9.747711529783056e-09,22302.6775,5.0,18706.749759507387,1.316070542950482e-06,13962.14315536005,0,1,0.9820782433074516,1.1150000000000009,0.5995528639886128,0.0,0,0,0.0,0.0,3.976316777954847,4.040589328248301,0.015906726735163617,6927.211961487339,0.0,6927.211961487339
IVA - CALABARZON,EQ,250,413425167221,a,562503,Laguna,981.4177358640706,0,326792.3196009252,1005.5393064197789,0.976011310147991,0.976011310147991,981.4177358640706,326792.3196009252,329604.59,323524.39640491595,0,1.0,3505.4824944234106,0.0963059232802812,9.747711529783056e-09,22302.6775,5.0,18706.749759507387,9.77706602445655e-07,10372.452768894284,0,1,0.9820782433074516,0.9650000000000006,0.5995528639886128,0.0963059232802812,981,17,0.0,998.0,2.95399907554056,2.7129297697839854,0.015906726735163617,5477.753712890338,5.745333640179435,5483.499046530517
IVA - CALABARZON,EQ,250,413425167221,na,562503,Laguna,655.4983641359294,0,326792.3196009252,671.6093935802211,0.976011310147991,0.976011310147991,655.4983641359294,326792.3196009252,329604.59,323524.39640491595,0,1.0,3505.4824944234106,0.0,9.747711529783056e-09,22302.6775,5.0,18706.749759507387,9.77706602445655e-07,10372.452768894284,0,1,0.9820782433074516,0.9650000000000006,0.5995528639886128,0.0,0,0,0.0,0.0,2.9539990755405596,3.0017470455217525,0.015906726735163617,5146.214165771748,0.0,5146.214165771748
IVA - CALABARZON,EQ,250,413454509276,a,566155,Laguna,1778.1354777445035,0,154521.26262254448,455.459752104443,3.904045241162721,3.904045241162721,1778.1354777445035,154521.26262254448,105663.59,152976.04999631905,0,1.0,1657.5407335185268,0.19916722457798425,9.747711529783055e-09,22302.6775,5.0,18706.749759507387,4.6230113017586657e-07,4904.535395138868,0,1,0.9820782433074516,0.5650000000000003,0.5995528639886128,0.19916722457798425,959,17,0.0,976.0,1.3967759936824093,1.1369026958551116,0.015906726735163617,2757.4526337827674,5.745333640179435,2763.197967422947
IVA - CALABARZON,EQ,250,413454509276,na,566155,Laguna,1187.6338222554964,0,154521.26262254448,304.205957895557,3.904045241162721,3.904045241162721,1187.6338222554964,154521.26262254448,105663.59,152976.04999631905,0,1.0,1657.5407335185268,0.0,9.747711529783055e-09,22302.6775,5.0,18706.749759507387,4.6230113017586657e-07,4904.535395138868,0,1,0.9820782433074516,0.5650000000000003,0.5995528639886128,0.0,0,0,0.0,0.0,1.3967759936824091,1.4193532580996613,0.015906726735163617,2433.3482243161743,0.0,2433.3482243161743
